,Original Y,Predicted Y
10288, <=50K,1
10289, <=50K,0
10290, >50K,1
10291, >50K,1
10292, <=50K,0
10293, <=50K,0
10294, <=50K,0
10295, <=50K,0
10296, >50K,1
10297, <=50K,0
10298, <=50K,0
10299, <=50K,0
10300, <=50K,1
10301, <=50K,0
10302, <=50K,0
10303, <=50K,1
10304, <=50K,0
10305, <=50K,1
10306, <=50K,0
10307, <=50K,0
10308, <=50K,0
10309, >50K,0
10310, <=50K,0
10311, <=50K,0
10312, <=50K,1
10313, <=50K,0
10314, <=50K,0
10315, <=50K,1
10316, <=50K,0
10317, >50K,0
10318, >50K,1
10319, >50K,0
10320, <=50K,1
10321, <=50K,1
10322, <=50K,0
10323, <=50K,0
10324, <=50K,1
10325, >50K,0
10326, <=50K,0
10327, >50K,1
10328, <=50K,0
10329, <=50K,0
10330, <=50K,0
10331, >50K,1
10332, <=50K,1
10333, <=50K,0
10334, <=50K,0
10335, <=50K,0
10336, <=50K,0
10337, <=50K,1
10338, <=50K,0
10339, >50K,0
10340, <=50K,0
10341, <=50K,0
10342, >50K,0
10343, <=50K,1
10344, >50K,1
10345, <=50K,1
10346, <=50K,1
10347, >50K,0
10348, <=50K,0
10349, >50K,0
10350, <=50K,0
10351, <=50K,0
10352, <=50K,0
10353, <=50K,0
10354, <=50K,0
10355, >50K,0
10356, >50K,0
10357, <=50K,1
10358, <=50K,0
10359, <=50K,0
10360, <=50K,1
10361, <=50K,0
10362, >50K,1
10363, <=50K,0
10364, <=50K,0
10365, >50K,1
10366, >50K,0
10367, >50K,0
10368, >50K,0
10369, <=50K,0
10370, <=50K,0
10371, <=50K,0
10372, <=50K,1
10373, <=50K,0
10374, <=50K,0
10375, <=50K,0
10376, <=50K,0
10377, <=50K,0
10378, <=50K,0
10379, >50K,1
10380, <=50K,0
10381, <=50K,0
10382, <=50K,0
10383, <=50K,0
10384, <=50K,1
10385, >50K,1
10386, <=50K,0
10387, <=50K,0
10388, <=50K,1
10389, >50K,0
10390, <=50K,0
10391, <=50K,0
10392, <=50K,0
10393, >50K,0
10394, <=50K,1
10395, <=50K,1
10396, <=50K,0
10397, <=50K,0
10398, <=50K,1
10399, <=50K,0
10400, <=50K,1
10401, <=50K,1
10402, <=50K,0
10403, <=50K,0
10404, <=50K,1
10405, <=50K,0
10406, >50K,0
10407, <=50K,0
10408, >50K,0
10409, >50K,1
10410, <=50K,0
10411, <=50K,0
10412, <=50K,0
10413, <=50K,0
10414, <=50K,0
10415, >50K,0
10416, <=50K,0
10417, <=50K,0
10418, <=50K,0
10419, <=50K,0
10420, <=50K,0
10421, <=50K,0
10422, <=50K,0
10423, <=50K,0
10424, >50K,1
10425, <=50K,0
10426, <=50K,1
10427, <=50K,0
10428, <=50K,1
10429, >50K,0
10430, <=50K,0
10431, >50K,0
10432, <=50K,0
10433, <=50K,0
10434, <=50K,1
10435, <=50K,0
10436, <=50K,0
10437, <=50K,1
10438, >50K,0
10439, <=50K,0
10440, <=50K,1
10441, <=50K,0
10442, <=50K,1
10443, <=50K,0
10444, >50K,0
10445, >50K,0
10446, >50K,1
10447, <=50K,0
10448, <=50K,1
10449, <=50K,0
10450, <=50K,1
10451, <=50K,1
10452, <=50K,0
10453, >50K,0
10454, <=50K,1
10455, >50K,0
10456, <=50K,0
10457, <=50K,0
10458, >50K,1
10459, >50K,0
10460, <=50K,0
10461, >50K,0
10462, <=50K,1
10463, <=50K,0
10464, <=50K,0
10465, >50K,0
10466, <=50K,1
10467, <=50K,1
10468, <=50K,1
10469, <=50K,0
10470, <=50K,0
10471, <=50K,1
10472, <=50K,0
10473, <=50K,1
10474, <=50K,0
10475, <=50K,0
10476, >50K,0
10477, <=50K,0
10478, <=50K,1
10479, >50K,0
10480, <=50K,1
10481, <=50K,0
10482, >50K,0
10483, >50K,0
10484, <=50K,0
10485, <=50K,1
10486, <=50K,1
10487, >50K,1
10488, <=50K,1
10489, <=50K,0
10490, <=50K,1
10491, <=50K,0
10492, <=50K,0
10493, >50K,0
10494, >50K,0
10495, <=50K,1
10496, >50K,0
10497, <=50K,0
10498, <=50K,0
10499, >50K,0
10500, <=50K,0
10501, <=50K,1
10502, >50K,0
10503, <=50K,0
10504, <=50K,0
10505, <=50K,0
10506, <=50K,0
10507, <=50K,0
10508, >50K,0
10509, <=50K,1
10510, >50K,0
10511, <=50K,0
10512, >50K,0
10513, <=50K,0
10514, <=50K,0
10515, <=50K,0
10516, <=50K,0
10517, <=50K,0
10518, <=50K,0
10519, <=50K,0
10520, <=50K,1
10521, <=50K,0
10522, <=50K,0
10523, <=50K,0
10524, >50K,1
10525, <=50K,0
10526, <=50K,1
10527, <=50K,0
10528, >50K,0
10529, >50K,0
10530, <=50K,0
10531, <=50K,0
10532, <=50K,0
10533, >50K,0
10534, >50K,1
10535, >50K,0
10536, <=50K,0
10537, <=50K,0
10538, <=50K,0
10539, <=50K,1
10540, >50K,0
10541, <=50K,1
10542, <=50K,0
10543, >50K,0
10544, <=50K,0
10545, >50K,0
10546, <=50K,0
10547, <=50K,0
10548, <=50K,0
10549, <=50K,1
10550, >50K,0
10551, <=50K,0
10552, <=50K,1
10553, <=50K,0
10554, <=50K,1
10555, <=50K,0
10556, <=50K,0
10557, >50K,0
10558, <=50K,0
10559, <=50K,1
10560, <=50K,0
10561, <=50K,0
10562, <=50K,1
10563, <=50K,0
10564, <=50K,1
10565, <=50K,0
10566, >50K,0
10567, >50K,0
10568, <=50K,0
10569, <=50K,1
10570, <=50K,0
10571, <=50K,0
10572, <=50K,0
10573, <=50K,0
10574, <=50K,0
10575, <=50K,0
10576, >50K,0
10577, <=50K,0
10578, <=50K,0
10579, >50K,0
10580, >50K,0
10581, <=50K,0
10582, >50K,0
10583, >50K,1
10584, <=50K,1
10585, <=50K,0
10586, <=50K,1
10587, <=50K,0
10588, <=50K,1
10589, >50K,1
10590, >50K,0
10591, <=50K,0
10592, <=50K,0
10593, <=50K,0
10594, >50K,0
10595, <=50K,0
10596, <=50K,0
10597, <=50K,0
10598, <=50K,0
10599, <=50K,0
10600, <=50K,0
10601, <=50K,1
10602, <=50K,0
10603, <=50K,1
10604, <=50K,1
10605, <=50K,0
10606, <=50K,0
10607, <=50K,0
10608, <=50K,0
10609, >50K,0
10610, <=50K,0
10611, <=50K,1
10612, <=50K,0
10613, >50K,0
10614, <=50K,0
10615, <=50K,0
10616, >50K,0
10617, <=50K,0
10618, >50K,1
10619, <=50K,0
10620, <=50K,1
10621, >50K,0
10622, <=50K,1
10623, <=50K,1
10624, >50K,0
10625, >50K,0
10626, >50K,0
10627, >50K,1
10628, <=50K,0
10629, <=50K,0
10630, <=50K,0
10631, <=50K,0
10632, <=50K,0
10633, >50K,1
10634, <=50K,0
10635, <=50K,0
10636, <=50K,1
10637, >50K,1
10638, <=50K,0
10639, <=50K,0
10640, <=50K,0
10641, <=50K,1
10642, <=50K,1
10643, <=50K,0
10644, <=50K,0
10645, <=50K,1
10646, <=50K,0
10647, >50K,0
10648, <=50K,0
10649, <=50K,1
10650, <=50K,1
10651, <=50K,0
10652, <=50K,0
10653, <=50K,1
10654, <=50K,0
10655, <=50K,0
10656, <=50K,0
10657, >50K,1
10658, >50K,0
10659, <=50K,0
10660, <=50K,0
10661, >50K,0
10662, <=50K,1
10663, <=50K,0
10664, <=50K,0
10665, <=50K,0
10666, <=50K,0
10667, >50K,0
10668, <=50K,0
10669, <=50K,0
10670, <=50K,0
10671, <=50K,0
10672, <=50K,0
10673, >50K,0
10674, <=50K,0
10675, <=50K,0
10676, <=50K,0
10677, <=50K,1
10678, <=50K,1
10679, <=50K,1
10680, <=50K,0
10681, <=50K,1
10682, <=50K,1
10683, <=50K,1
10684, <=50K,1
10685, <=50K,0
10686, <=50K,0
10687, <=50K,0
10688, <=50K,0
10689, <=50K,0
10690, <=50K,0
10691, >50K,1
10692, >50K,0
10693, >50K,1
10694, <=50K,0
10695, <=50K,0
10696, <=50K,0
10697, <=50K,1
10698, <=50K,0
10699, <=50K,0
10700, >50K,0
10701, <=50K,0
10702, <=50K,0
10703, <=50K,0
10704, <=50K,1
10705, <=50K,1
10706, <=50K,1
10707, <=50K,1
10708, >50K,0
10709, >50K,0
10710, <=50K,0
10711, <=50K,0
10712, <=50K,0
10713, <=50K,0
10714, <=50K,0
10715, <=50K,0
10716, >50K,0
10717, <=50K,0
10718, <=50K,0
10719, >50K,1
10720, <=50K,0
10721, >50K,1
10722, <=50K,0
10723, <=50K,0
10724, <=50K,0
10725, >50K,0
10726, <=50K,0
10727, >50K,0
10728, <=50K,0
10729, >50K,0
10730, <=50K,0
10731, <=50K,0
10732, <=50K,0
10733, >50K,0
10734, <=50K,0
10735, <=50K,0
10736, >50K,1
10737, >50K,0
10738, <=50K,1
10739, <=50K,0
10740, >50K,1
10741, <=50K,0
10742, <=50K,0
10743, <=50K,0
10744, <=50K,0
10745, <=50K,0
10746, <=50K,1
10747, <=50K,0
10748, <=50K,0
10749, <=50K,1
10750, <=50K,1
10751, <=50K,1
10752, >50K,0
10753, <=50K,1
10754, >50K,0
10755, <=50K,0
10756, <=50K,1
10757, >50K,0
10758, <=50K,1
10759, >50K,1
10760, <=50K,0
10761, <=50K,0
10762, <=50K,0
10763, <=50K,0
10764, <=50K,0
10765, <=50K,1
10766, <=50K,0
10767, >50K,0
10768, >50K,0
10769, >50K,0
10770, <=50K,0
10771, >50K,0
10772, <=50K,0
10773, <=50K,0
10774, <=50K,0
10775, <=50K,0
10776, >50K,0
10777, <=50K,0
10778, <=50K,0
10779, <=50K,1
10780, <=50K,0
10781, <=50K,0
10782, <=50K,0
10783, <=50K,0
10784, <=50K,0
10785, <=50K,1
10786, >50K,0
10787, <=50K,0
10788, <=50K,0
10789, <=50K,0
10790, >50K,0
10791, <=50K,0
10792, >50K,0
10793, >50K,1
10794, <=50K,0
10795, <=50K,0
10796, <=50K,1
10797, <=50K,0
10798, <=50K,0
10799, >50K,0
10800, <=50K,0
10801, >50K,1
10802, <=50K,0
10803, <=50K,0
10804, <=50K,1
10805, <=50K,0
10806, <=50K,1
10807, <=50K,0
10808, >50K,0
10809, <=50K,1
10810, <=50K,0
10811, >50K,1
10812, <=50K,0
10813, >50K,0
10814, >50K,0
10815, >50K,0
10816, <=50K,1
10817, <=50K,0
10818, <=50K,0
10819, <=50K,0
10820, <=50K,0
10821, <=50K,0
10822, >50K,0
10823, <=50K,0
10824, <=50K,0
10825, <=50K,0
10826, <=50K,0
10827, <=50K,0
10828, <=50K,0
10829, >50K,0
10830, <=50K,0
10831, >50K,0
10832, <=50K,1
10833, <=50K,0
10834, >50K,1
10835, <=50K,1
10836, <=50K,0
10837, <=50K,0
10838, <=50K,1
10839, <=50K,1
10840, <=50K,0
10841, <=50K,0
10842, >50K,0
10843, <=50K,0
10844, <=50K,1
10845, <=50K,0
10846, <=50K,1
10847, <=50K,0
10848, >50K,1
10849, >50K,0
10850, <=50K,1
10851, <=50K,0
10852, <=50K,0
10853, <=50K,0
10854, <=50K,1
10855, >50K,0
10856, <=50K,1
10857, <=50K,1
10858, >50K,0
10859, <=50K,0
10860, >50K,0
10861, <=50K,0
10862, >50K,0
10863, <=50K,0
10864, <=50K,0
10865, <=50K,1
10866, >50K,0
10867, <=50K,0
10868, <=50K,0
10869, <=50K,1
10870, >50K,0
10871, <=50K,0
10872, <=50K,1
10873, <=50K,0
10874, <=50K,0
10875, <=50K,0
10876, <=50K,0
10877, <=50K,0
10878, <=50K,0
10879, >50K,0
10880, <=50K,0
10881, <=50K,0
10882, >50K,0
10883, <=50K,0
10884, <=50K,0
10885, <=50K,0
10886, <=50K,0
10887, >50K,0
10888, <=50K,1
10889, <=50K,0
10890, <=50K,1
10891, >50K,0
10892, <=50K,0
10893, <=50K,1
10894, <=50K,0
10895, <=50K,0
10896, >50K,0
10897, <=50K,1
10898, <=50K,0
10899, <=50K,1
10900, <=50K,0
10901, <=50K,1
10902, <=50K,0
10903, <=50K,1
10904, <=50K,0
10905, <=50K,0
10906, >50K,0
10907, <=50K,0
10908, <=50K,0
10909, >50K,0
10910, >50K,0
10911, >50K,0
10912, >50K,0
10913, >50K,0
10914, <=50K,1
10915, <=50K,0
10916, <=50K,0
10917, <=50K,0
10918, <=50K,1
10919, >50K,0
10920, >50K,0
10921, <=50K,1
10922, <=50K,0
10923, <=50K,0
10924, <=50K,0
10925, <=50K,1
10926, <=50K,1
10927, <=50K,0
10928, <=50K,0
10929, <=50K,0
10930, <=50K,0
10931, <=50K,0
10932, <=50K,0
10933, <=50K,1
10934, <=50K,0
10935, >50K,0
10936, <=50K,0
10937, >50K,0
10938, <=50K,0
10939, <=50K,0
10940, <=50K,0
10941, <=50K,0
10942, <=50K,0
10943, <=50K,0
10944, <=50K,0
10945, >50K,0
10946, <=50K,0
10947, <=50K,0
10948, <=50K,0
10949, <=50K,0
10950, <=50K,0
10951, >50K,0
10952, <=50K,0
10953, >50K,0
10954, <=50K,0
10955, <=50K,1
10956, <=50K,0
10957, <=50K,0
10958, >50K,0
10959, <=50K,1
10960, >50K,0
10961, <=50K,0
10962, >50K,1
10963, <=50K,0
10964, >50K,0
10965, >50K,0
10966, <=50K,0
10967, <=50K,1
10968, <=50K,0
10969, <=50K,0
10970, <=50K,0
10971, <=50K,1
10972, <=50K,0
10973, <=50K,0
10974, <=50K,1
10975, <=50K,1
10976, <=50K,0
10977, <=50K,0
10978, >50K,0
10979, <=50K,0
10980, >50K,0
10981, <=50K,0
10982, <=50K,1
10983, >50K,1
10984, <=50K,0
10985, <=50K,0
10986, >50K,0
10987, <=50K,0
10988, <=50K,0
10989, >50K,0
10990, <=50K,1
10991, <=50K,0
10992, <=50K,0
10993, <=50K,0
10994, >50K,0
10995, <=50K,0
10996, <=50K,0
10997, <=50K,0
10998, <=50K,0
10999, >50K,0
11000, <=50K,0
11001, <=50K,1
11002, <=50K,0
11003, >50K,0
11004, <=50K,0
11005, <=50K,0
11006, <=50K,1
11007, >50K,0
11008, <=50K,0
11009, <=50K,0
11010, >50K,0
11011, <=50K,0
11012, <=50K,0
11013, <=50K,0
11014, <=50K,0
11015, >50K,0
11016, <=50K,0
11017, >50K,0
11018, <=50K,1
11019, <=50K,0
11020, <=50K,1
11021, >50K,0
11022, <=50K,0
11023, >50K,0
11024, <=50K,1
11025, >50K,0
11026, >50K,0
11027, >50K,0
11028, <=50K,0
11029, <=50K,0
11030, <=50K,0
11031, <=50K,1
11032, <=50K,1
11033, >50K,0
11034, <=50K,1
11035, <=50K,0
11036, <=50K,0
11037, <=50K,1
11038, <=50K,1
11039, >50K,1
11040, >50K,0
11041, <=50K,1
11042, <=50K,1
11043, <=50K,0
11044, >50K,0
11045, <=50K,0
11046, <=50K,0
11047, <=50K,0
11048, <=50K,0
11049, <=50K,1
11050, <=50K,0
11051, <=50K,0
11052, <=50K,0
11053, <=50K,0
11054, <=50K,1
11055, <=50K,0
11056, <=50K,1
11057, <=50K,0
11058, <=50K,1
11059, <=50K,0
11060, >50K,1
11061, <=50K,0
11062, <=50K,1
11063, <=50K,1
11064, <=50K,1
11065, <=50K,0
11066, >50K,0
11067, <=50K,0
11068, <=50K,1
11069, >50K,0
11070, >50K,0
11071, >50K,1
11072, <=50K,0
11073, <=50K,0
11074, >50K,0
11075, <=50K,0
11076, <=50K,0
11077, >50K,1
11078, >50K,1
11079, >50K,0
11080, >50K,0
11081, <=50K,0
11082, >50K,0
11083, <=50K,0
11084, <=50K,1
11085, <=50K,0
11086, <=50K,1
11087, <=50K,0
11088, <=50K,1
11089, >50K,0
11090, >50K,1
11091, >50K,0
11092, >50K,1
11093, >50K,0
11094, <=50K,0
11095, <=50K,0
11096, <=50K,0
11097, <=50K,0
11098, >50K,1
11099, <=50K,0
11100, >50K,0
11101, <=50K,0
11102, >50K,0
11103, >50K,0
11104, <=50K,0
11105, <=50K,0
11106, <=50K,1
11107, >50K,0
11108, <=50K,0
11109, <=50K,0
11110, >50K,0
11111, >50K,1
11112, <=50K,0
11113, <=50K,0
11114, <=50K,0
11115, <=50K,1
11116, >50K,1
11117, <=50K,1
11118, <=50K,0
11119, <=50K,0
11120, <=50K,0
11121, >50K,0
11122, <=50K,1
11123, <=50K,0
11124, <=50K,0
11125, <=50K,0
11126, >50K,0
11127, <=50K,0
11128, >50K,0
11129, <=50K,1
11130, <=50K,1
11131, <=50K,0
11132, <=50K,0
11133, <=50K,1
11134, <=50K,0
11135, <=50K,0
11136, <=50K,0
11137, <=50K,0
11138, <=50K,0
11139, <=50K,0
11140, <=50K,0
11141, <=50K,0
11142, <=50K,1
11143, <=50K,0
11144, <=50K,0
11145, <=50K,0
11146, >50K,1
11147, >50K,0
11148, <=50K,0
11149, >50K,0
11150, <=50K,1
11151, <=50K,1
11152, >50K,0
11153, >50K,0
11154, <=50K,0
11155, >50K,1
11156, <=50K,0
11157, >50K,0
11158, <=50K,0
11159, <=50K,1
11160, <=50K,0
11161, <=50K,0
11162, <=50K,0
11163, <=50K,0
11164, <=50K,1
11165, <=50K,1
11166, <=50K,0
11167, <=50K,0
11168, >50K,0
11169, <=50K,0
11170, >50K,1
11171, >50K,0
11172, <=50K,0
11173, <=50K,0
11174, <=50K,1
11175, <=50K,1
11176, >50K,1
11177, >50K,0
11178, >50K,0
11179, <=50K,1
11180, <=50K,0
11181, <=50K,1
11182, <=50K,0
11183, >50K,0
11184, >50K,0
11185, >50K,0
11186, <=50K,1
11187, <=50K,1
11188, <=50K,0
11189, >50K,0
11190, <=50K,0
11191, >50K,0
11192, >50K,0
11193, >50K,0
11194, <=50K,1
11195, >50K,1
11196, <=50K,0
11197, <=50K,0
11198, <=50K,0
11199, <=50K,1
11200, >50K,1
11201, >50K,0
11202, <=50K,0
11203, >50K,0
11204, >50K,0
11205, >50K,0
11206, <=50K,1
11207, <=50K,1
11208, <=50K,1
11209, <=50K,0
11210, <=50K,0
11211, >50K,0
11212, <=50K,0
11213, <=50K,0
11214, <=50K,0
11215, >50K,0
11216, <=50K,0
11217, <=50K,1
11218, <=50K,1
11219, <=50K,1
11220, <=50K,0
11221, <=50K,1
11222, <=50K,0
11223, <=50K,0
11224, >50K,1
11225, <=50K,0
11226, >50K,0
11227, <=50K,0
11228, <=50K,0
11229, <=50K,1
11230, >50K,1
11231, <=50K,0
11232, <=50K,1
11233, <=50K,0
11234, <=50K,1
11235, <=50K,1
11236, <=50K,0
11237, <=50K,0
11238, >50K,0
11239, <=50K,1
11240, >50K,0
11241, <=50K,1
11242, <=50K,1
11243, <=50K,0
11244, <=50K,0
11245, >50K,0
11246, >50K,1
11247, <=50K,0
11248, <=50K,0
11249, <=50K,0
11250, <=50K,0
11251, <=50K,1
11252, <=50K,0
11253, <=50K,0
11254, >50K,0
11255, <=50K,0
11256, <=50K,0
11257, <=50K,1
11258, <=50K,0
11259, <=50K,0
11260, >50K,0
11261, <=50K,0
11262, <=50K,0
11263, <=50K,1
11264, <=50K,0
11265, <=50K,0
11266, >50K,1
11267, <=50K,0
11268, <=50K,1
11269, <=50K,0
11270, <=50K,0
11271, <=50K,1
11272, >50K,0
11273, <=50K,0
11274, <=50K,0
11275, >50K,0
11276, <=50K,0
11277, <=50K,0
11278, <=50K,0
11279, <=50K,0
11280, <=50K,1
11281, <=50K,1
11282, <=50K,1
11283, <=50K,1
11284, >50K,0
11285, <=50K,0
11286, <=50K,1
11287, <=50K,1
11288, <=50K,1
11289, <=50K,0
11290, >50K,0
11291, <=50K,0
11292, >50K,0
11293, <=50K,0
11294, <=50K,0
11295, <=50K,1
11296, <=50K,1
11297, <=50K,1
11298, <=50K,0
11299, <=50K,0
11300, <=50K,0
11301, >50K,0
11302, <=50K,0
11303, <=50K,0
11304, <=50K,1
11305, <=50K,0
11306, <=50K,0
11307, <=50K,1
11308, <=50K,0
11309, >50K,1
11310, <=50K,0
11311, <=50K,1
11312, <=50K,0
11313, <=50K,0
11314, >50K,0
11315, <=50K,0
11316, <=50K,0
11317, <=50K,0
11318, <=50K,0
11319, <=50K,0
11320, <=50K,0
11321, <=50K,0
11322, <=50K,0
11323, <=50K,1
11324, <=50K,0
11325, >50K,1
11326, <=50K,1
11327, >50K,0
11328, <=50K,1
11329, >50K,0
11330, >50K,0
11331, <=50K,0
11332, <=50K,1
11333, <=50K,0
11334, >50K,0
11335, >50K,0
11336, <=50K,1
11337, <=50K,1
11338, <=50K,0
11339, <=50K,1
11340, <=50K,1
11341, <=50K,0
11342, <=50K,0
11343, >50K,0
11344, <=50K,0
11345, >50K,0
11346, <=50K,1
11347, <=50K,0
11348, <=50K,0
11349, <=50K,0
11350, <=50K,0
11351, <=50K,0
11352, >50K,1
11353, <=50K,0
11354, <=50K,0
11355, <=50K,0
11356, <=50K,0
11357, <=50K,0
11358, <=50K,0
11359, >50K,0
11360, <=50K,0
11361, <=50K,0
11362, >50K,0
11363, <=50K,0
11364, <=50K,0
11365, <=50K,0
11366, <=50K,0
11367, <=50K,1
11368, <=50K,0
11369, <=50K,1
11370, <=50K,0
11371, <=50K,0
11372, <=50K,0
11373, >50K,0
11374, <=50K,0
11375, <=50K,0
11376, <=50K,0
11377, <=50K,0
11378, <=50K,0
11379, <=50K,1
11380, <=50K,0
11381, <=50K,0
11382, <=50K,0
11383, <=50K,0
11384, >50K,0
11385, <=50K,0
11386, <=50K,0
11387, <=50K,0
11388, <=50K,0
11389, <=50K,0
11390, <=50K,0
11391, <=50K,0
11392, <=50K,0
11393, <=50K,0
11394, >50K,0
11395, <=50K,0
11396, <=50K,0
11397, <=50K,0
11398, >50K,0
11399, <=50K,0
11400, <=50K,0
11401, <=50K,0
11402, <=50K,1
11403, <=50K,1
11404, >50K,0
11405, <=50K,0
11406, <=50K,1
11407, <=50K,0
11408, >50K,1
11409, >50K,1
11410, >50K,0
11411, <=50K,1
11412, <=50K,0
11413, <=50K,1
11414, <=50K,0
11415, <=50K,0
11416, >50K,0
11417, <=50K,0
11418, <=50K,1
11419, >50K,0
11420, <=50K,0
11421, <=50K,0
11422, <=50K,0
11423, <=50K,0
11424, <=50K,1
11425, <=50K,0
11426, >50K,0
11427, <=50K,1
11428, >50K,0
11429, <=50K,0
11430, <=50K,0
11431, <=50K,0
11432, <=50K,0
11433, <=50K,1
11434, >50K,1
11435, >50K,0
11436, <=50K,0
11437, <=50K,0
11438, <=50K,0
11439, <=50K,0
11440, <=50K,0
11441, <=50K,1
11442, <=50K,0
11443, <=50K,0
11444, <=50K,0
11445, <=50K,0
11446, <=50K,0
11447, <=50K,0
11448, <=50K,0
11449, <=50K,0
11450, >50K,0
11451, <=50K,0
11452, <=50K,0
11453, >50K,0
11454, <=50K,1
11455, <=50K,0
11456, >50K,1
11457, <=50K,0
11458, <=50K,0
11459, <=50K,1
11460, <=50K,0
11461, <=50K,1
11462, <=50K,0
11463, <=50K,1
11464, <=50K,0
11465, >50K,1
11466, >50K,0
11467, >50K,0
11468, >50K,1
11469, >50K,0
11470, >50K,0
11471, <=50K,0
11472, >50K,0
11473, <=50K,0
11474, <=50K,0
11475, <=50K,1
11476, <=50K,0
11477, <=50K,0
11478, <=50K,0
11479, <=50K,0
11480, <=50K,0
11481, <=50K,0
11482, <=50K,0
11483, >50K,0
11484, >50K,0
11485, >50K,0
11486, <=50K,1
11487, <=50K,0
11488, <=50K,1
11489, <=50K,0
11490, <=50K,0
11491, <=50K,0
11492, <=50K,0
11493, <=50K,1
11494, >50K,1
11495, <=50K,0
11496, <=50K,1
11497, <=50K,1
11498, <=50K,0
11499, <=50K,0
11500, <=50K,1
11501, <=50K,0
11502, <=50K,1
11503, <=50K,0
11504, <=50K,0
11505, <=50K,0
11506, <=50K,0
11507, <=50K,0
11508, <=50K,0
11509, <=50K,0
11510, <=50K,0
11511, <=50K,0
11512, <=50K,0
11513, >50K,0
11514, >50K,0
11515, <=50K,1
11516, <=50K,0
11517, <=50K,1
11518, <=50K,0
11519, <=50K,0
11520, <=50K,1
11521, >50K,1
11522, <=50K,1
11523, <=50K,0
11524, <=50K,0
11525, >50K,0
11526, <=50K,0
11527, <=50K,0
11528, <=50K,0
11529, <=50K,0
11530, >50K,0
11531, <=50K,1
11532, <=50K,0
11533, <=50K,0
11534, <=50K,0
11535, <=50K,0
11536, <=50K,0
11537, >50K,0
11538, >50K,0
11539, >50K,0
11540, <=50K,0
11541, >50K,1
11542, <=50K,0
11543, <=50K,0
11544, <=50K,0
11545, >50K,0
11546, <=50K,0
11547, <=50K,0
11548, <=50K,0
11549, <=50K,0
11550, <=50K,1
11551, <=50K,0
11552, <=50K,0
11553, <=50K,0
11554, >50K,1
11555, >50K,1
11556, <=50K,1
11557, <=50K,0
11558, <=50K,0
11559, <=50K,0
11560, <=50K,0
11561, >50K,1
11562, >50K,0
11563, <=50K,0
11564, <=50K,1
11565, <=50K,0
11566, <=50K,0
11567, <=50K,1
11568, <=50K,1
11569, <=50K,0
11570, <=50K,0
11571, <=50K,1
11572, <=50K,0
11573, <=50K,0
11574, <=50K,0
11575, <=50K,0
11576, >50K,0
11577, >50K,1
11578, >50K,0
11579, <=50K,0
11580, <=50K,0
11581, <=50K,0
11582, >50K,0
11583, <=50K,0
11584, >50K,0
11585, <=50K,0
11586, <=50K,0
11587, >50K,0
11588, <=50K,0
11589, <=50K,0
11590, <=50K,0
11591, <=50K,0
11592, <=50K,0
11593, >50K,0
11594, <=50K,0
11595, <=50K,1
11596, >50K,0
11597, >50K,0
11598, <=50K,1
11599, <=50K,1
11600, >50K,0
11601, <=50K,0
11602, <=50K,1
11603, <=50K,0
11604, >50K,1
11605, <=50K,0
11606, >50K,0
11607, <=50K,0
11608, <=50K,0
11609, <=50K,0
11610, >50K,0
11611, <=50K,0
11612, >50K,1
11613, >50K,1
11614, <=50K,0
11615, >50K,0
11616, >50K,0
11617, >50K,0
11618, <=50K,0
11619, >50K,0
11620, <=50K,1
11621, <=50K,1
11622, <=50K,0
11623, <=50K,0
11624, <=50K,0
11625, <=50K,0
11626, <=50K,0
11627, <=50K,1
11628, <=50K,1
11629, <=50K,0
11630, <=50K,0
11631, <=50K,0
11632, <=50K,0
11633, <=50K,0
11634, <=50K,0
11635, <=50K,0
11636, <=50K,0
11637, <=50K,0
11638, >50K,0
11639, >50K,0
11640, <=50K,0
11641, <=50K,0
11642, <=50K,1
11643, <=50K,1
11644, <=50K,1
11645, <=50K,1
11646, <=50K,1
11647, <=50K,0
11648, <=50K,0
11649, <=50K,0
11650, <=50K,0
11651, <=50K,0
11652, >50K,1
11653, <=50K,0
11654, <=50K,1
11655, <=50K,1
11656, <=50K,0
11657, >50K,0
11658, <=50K,1
11659, <=50K,0
11660, >50K,0
11661, <=50K,1
11662, <=50K,1
11663, <=50K,0
11664, <=50K,0
11665, <=50K,0
11666, <=50K,0
11667, <=50K,0
11668, <=50K,1
11669, <=50K,1
11670, <=50K,0
11671, <=50K,0
11672, <=50K,0
11673, <=50K,0
11674, >50K,1
11675, <=50K,0
11676, <=50K,0
11677, <=50K,0
11678, <=50K,1
11679, <=50K,0
11680, >50K,1
11681, <=50K,0
11682, <=50K,0
11683, <=50K,0
11684, <=50K,1
11685, >50K,0
11686, <=50K,1
11687, >50K,1
11688, <=50K,0
11689, <=50K,1
11690, <=50K,1
11691, <=50K,0
11692, <=50K,1
11693, <=50K,0
11694, <=50K,0
11695, <=50K,1
11696, <=50K,0
11697, <=50K,0
11698, <=50K,0
11699, <=50K,0
11700, <=50K,1
11701, >50K,1
11702, <=50K,0
11703, >50K,0
11704, <=50K,0
11705, <=50K,1
11706, >50K,1
11707, <=50K,0
11708, <=50K,0
11709, <=50K,1
11710, >50K,0
11711, <=50K,0
11712, >50K,1
11713, <=50K,0
11714, <=50K,0
11715, <=50K,0
11716, <=50K,0
11717, >50K,1
11718, >50K,0
11719, <=50K,0
11720, <=50K,0
